rsid	PheWasP	PheWasTrait	chr	n	vP	mP	MoBaTrait	MobaAF
rs3130614	3.3861e-32	Other bullous disorders	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.95114e-32	Leg fat-free mass (right)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.28203e-32	Whole body fat-free mass	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	7.87952e-32	Platelet count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	7.9873e-32	Platelet count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.07152e-31	Complement C4	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.26736e-31	Whole body water mass	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.28795e-31	Leg predicted mass (right)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.91251e-31	ENSG00000196230	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.17301e-30	Cystatin C	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.20005e-30	Appendicular lean mass	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.516e-30	Cystatin C	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.75509e-30	Non-cancer illness code  self-reported: hypothyroidism/myxoedema	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.02255e-30	Leg fat-free mass (left)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.24078e-30	Leg predicted mass (left)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.58014e-30	Common schizophrenia alleles are enriched in mutation-intolerant genes and in regions under strong background selection, CLOZUK+PGC2	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.92645e-30	Estimated glomerular filtration rate (cystatin c)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.59629e-30	FEV1	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.78496e-30	Aspartate aminotransferase	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.38995e-29	Reticulocyte fraction of red cells	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.68694e-29	Trunk fat-free mass	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.78356e-29	Gamma glutamyltransferase levels (UKB data field 30730)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.07474e-29	Trunk predicted mass	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.35612e-29	Basal metabolic rate	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.55407e-29	diastolic blood pressure	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.05706e-28	High light scatter reticulocyte count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.05803e-28	ENSG00000206337	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.69981e-28	Ankle spacing width	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.22998e-28	Thyrotoxicosis	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.29192e-28	ENSG00000204351	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.67793e-28	Hemoglobin A1c levels	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.70583e-28	Glycated haemoglobin	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.79228e-28	Cholesterol levels (UKB data field 30690)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.98107e-28	T-cell surface protein tactile	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.9238e-28	Mean sphered cell volume	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.42392e-28	Glycated haemoglobin	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.59993e-27	Weight	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.59179e-27	Estimated glomerular filtration rate (creatinine)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.58025e-27	ENSG00000211746	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.17788e-26	Sj<U+00F6>gren's syndrome	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.29987e-26	Weight	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.56423e-26	Triglycerides	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.88866e-26	Mean platelet thrombocyte volume (UKB data field 30100)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.30031e-26	Operative procedures - secondary OPCS: Z27.4 Duodenum	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.47404e-26	Systemic connective tissue disorders	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.60015e-26	White blood cell count (lymphocyte)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.03526e-26	Thyrotoxicosis, other and/or unspecified	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.49963e-26	apolipoprotein A-I	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.16446e-25	Arm predicted mass (left)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.29989e-25	Autoimmune traits	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.84592e-25	Red blood cell count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.85035e-25	Mean platelet volume	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.87793e-25	Red blood cell (erythrocyte) count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	7.15319e-25	Other diseases of the digestive system	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.8736e-25	Schizophrenia	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.8736e-25	Schizophrenia	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.15213e-24	Arm fat-free mass (right)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.68422e-24	Arm fat-free mass (left)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.99985e-24	Age diabetes diagnosed	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.50026e-24	Mean platelet volume	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.60045e-24	Mean platelet volume	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.44911e-24	ENSG00000204536	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.10103e-23	Schizophrenia	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.50003e-23	Arm predicted mass (right)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.74703e-23	Apolipoprotein A levels (UKB data field 30630)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.5398e-23	Sicca syndrome [Sj<c2><9a>gren]	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.66691e-23	Bread type: Other type of bread	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.60893e-23	IGF 1 (UKB data field 30770)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.56032e-23	Autoimmune hyperthyroidism	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.82653e-23	Hematocrit	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.87385e-23	Haematocrit percentage	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.35988e-22	Total cholesterol levels	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.36678e-22	Cholesterol	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.59698e-22	Cholesterol	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.59809e-22	Weight	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.61622e-22	ENSG00000226660	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.76807e-22	Type 1 diabetes, wide definition, subgroup 1	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.49977e-22	telomere length	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.19963e-22	Basophil count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.1606e-22	ENSG00000204531	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.79029e-22	ENSG00000204528	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.09537e-22	Other systemic involvement of connective tissue	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.09958e-22	HDL cholesterol	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.89201e-22	Apoliprotein A	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	9.10332e-22	ENSG00000174807	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	9.22784e-22	Gamma glutamyl transpeptidase	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	9.29822e-22	Gamma glutamyltransferase	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1e-21	Height	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.02967e-21	High light scatter reticulocyte percentage	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.21899e-21	Type 1 diabetes	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.8239e-21	ENSG00000204438	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.05589e-21	IgA nephropathy	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.78997e-21	Type 1 diabetes without complications	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.57684e-21	Other systemic involvement of connective tissue (FG)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.37522e-21	Creatinine levels (UKB data field 30700)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.30376e-21	Estimated glomerular filtration rate (creatinine)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.4003e-21	Operation code: thyroidectomy/partial thyroidectomy	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.60994e-21	Mean platelet (thrombocyte) volume	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.69961e-21	Hypothyroidism	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.27087e-20	Bullous disorders	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.29987e-20	Bowel problem	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.19989e-20	Diagnoses - secondary ICD10: E03.9 Hypothyroidism, unspecified	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.39994e-20	Medication for cholesterol, blood pressure or diabetes: Insulin	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.70023e-20	Hip circumference	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.10027e-20	Non-cancer illness code, self-reported: asthma	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.19963e-20	Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor: Asthma	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.40048e-20	IGF-1	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.07107e-20	High light scatter reticulocyte count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.10035e-20	Time to complete round	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.46764e-20	Varicella zoster virus glycoproteins E and I antibody levels	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	7.27277e-20	Estimated glomerular filtration rate (creatinine)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.4004e-20	Diagnoses - main ICD10: R31 Unspecified haematuria	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.69961e-20	Eosinophil percentage of white cells	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.64816e-19	Weight	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.80011e-19	Comparative body size at age 10, Males and Females	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.05921e-19	Complement C4 levels	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.12667e-19	Blood clot  DVT  bronchitis  emphysema  asthma  rhinitis  eczema  allergy diagnosed by doctor: Asthma	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.24905e-19	Hemoglobin concentration	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.29985e-19	Connective tissue disorder	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.39994e-19	Comparative body size at age 10	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.47514e-19	High density lipoprotein cholesterol levels (UKB data field 30760)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.15937e-19	ENSG00000211782	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.29306e-19	Type 1 diabetes with ophthalmic complications	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.07943e-19	ENSG00000204308	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.89892e-19	Type 1 diabetes, wide definition	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.67421e-19	Schizophrenia	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.67421e-19	schizophrenia	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.43723e-19	Medication for cholesterol  blood pressure or diabetes: Insulin	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	9.20026e-19	Diastolic blood pressure, automated reading	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	9.54113e-19	Non-cancer illness code  self-reported: asthma	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	9.60064e-19	Plateletcrit	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.22208e-18	Platelet count	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.59038e-18	IGF-1	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.59661e-18	Hip circumference (UKB data field 49)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.40017e-18	Other serious medical condition/disability diagnosed by doctor	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.69999e-18	Appendicular lean mass	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.95564e-18	ENSG00000204304	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.70033e-18	Ankle spacing width (right)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.22811e-18	Apoliprotein A	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.31572e-18	White blood cell count (basophil)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.06121e-17	Lung cancer	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.06121e-17	Lung cancer	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.20005e-17	FEV1/FVC < 0.7	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.59993e-17	Asthma	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.99986e-17	Hot drink temperature	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.29298e-17	Disorders of the thyroid gland	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.37739e-17	Total bilirubin levels (UKB data field 30840)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.40658e-17	Total bilirubin levels (UKB data field 30840)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.5704e-17	HLA class II histocompatibility antigen, DQ alpha 2 chain	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	2.64606e-17	Type 1 diabetes with other specified/multiple/unspecified complications	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.06902e-17	IDP_dMRI_TBSS_L1_Superior_longitudinal_fasciculus_L	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	3.78268e-17	Other predominantly sexually transmitted diseases, not elsewhere classified	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.02254e-17	HDL cholesterol	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	4.03738e-17	HDL cholesterol	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	5.93335e-17	Systemic lupus erythematosus	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.34892e-17	Type 1 diabetes (SPA correction)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	6.62217e-17	Type 1 diabetes (Firth correction)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	7.10068e-17	Medication for pain relief, constipation, heartburn: Paracetamol	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	7.59976e-17	Operative procedures - main OPCS: M45.9 Unspecified diagnostic endoscopic examination of bladder	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.30042e-17	Impedance of leg (left)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.59805e-17	Mean corpuscular hemoglobin concentration	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	8.6278e-17	Mean corpuscular haemoglobin concentration	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.25777e-16	Cereal type: Other (e.g. Cornflakes, Frosties)	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.50003e-16	Non-cancer illness code, self-reported: psoriasis	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
rs3130614	1.69981e-16	Medication for pain relief, constipation, heartburn: None of the above	6	50726	0.25077081996515	1.42988134448138e-08	EasActiv18mo	0.126779
